customer_id,age,gender,region,device_type,subscription_type,payment_method,marketing_channel,tenure_months,monthly_fee,avg_watch_hours,weekly_login_days,num_devices_registered,num_profiles,support_tickets_6m,payment_failures_3m,days_since_last_login,used_discount,auto_renew,price_increase_recent,multi_service_user,satisfaction_score,churn
7304,42,Female,Incheon,iOS,Basic,MobilePay,Ads,25,,12.5,1.7,4,3,0,0,19,0,1,0,1,3.9,0
7305,43,Female,Other,iOS,Standard,KakaoPay,Ads,28,13794.0,22.0,2.9,2,4,1,1,5,0,1,0,0,3.3,0
7306,18,Female,Other,Tablet,Basic,CreditCard,Organic,38,,17.8,5.9,4,4,0,1,2,0,0,0,0,2.5,0
7307,49,Female,Daejeon,Android,Basic,BankTransfer,SNS,12,9818.0,15.0,5.4,3,3,1,0,7,0,1,0,1,2.5,0
7308,54,Male,Seoul,Web,Standard,KakaoPay,Ads,26,13068.0,8.1,4.4,3,2,0,0,13,0,0,0,1,3.0,0
7309,26,Female,Seoul,iOS,Standard,KakaoPay,SNS,18,,16.4,6.2,5,4,1,1,30,0,1,0,1,2.1,0
7310,27,Male,Seoul,Tablet,Basic,MobilePay,Referral,6,9275.0,8.6,5.0,4,1,1,0,5,1,1,1,1,4.6,0
7311,33,Male,Daegu,Android,Basic,KakaoPay,Referral,23,6951.0,8.1,5.6,5,4,0,1,30,0,1,0,0,4.3,0
7312,30,Female,Daegu,iOS,Basic,KakaoPay,Ads,22,6596.0,0.9,3.6,5,2,1,0,61,0,0,0,0,2.7,1
7313,40,Male,Other,Android,Standard,KakaoPay,SNS,26,10990.0,11.4,1.5,4,2,0,0,9,1,0,0,0,2.8,0
7314,18,Male,Daejeon,Android,Standard,CreditCard,Organic,34,12342.0,9.0,7.0,3,3,2,0,10,0,0,0,0,3.5,0
7315,26,Male,Busan,Android,Standard,CreditCard,SNS,15,13139.0,42.1,3.1,3,2,1,1,5,1,0,0,0,2.7,0
7316,55,Male,Seoul,iOS,Basic,BankTransfer,Referral,17,7008.0,32.3,2.2,3,1,0,0,20,1,1,0,0,2.9,0
7317,28,Male,Other,Tablet,Standard,CreditCard,Ads,6,11453.0,9.8,4.0,5,2,1,0,23,1,0,0,0,3.7,0
7318,52,Female,Incheon,Android,Standard,BankTransfer,Affiliate,14,13653.0,9.6,3.3,3,3,1,0,0,1,0,0,0,3.6,1
7319,42,Male,Gwangju,Android,Standard,BankTransfer,Affiliate,22,11736.0,20.0,4.9,4,5,1,0,3,0,1,1,1,,0
7320,18,Female,Daegu,Android,Basic,MobilePay,Affiliate,15,8190.0,38.6,3.1,2,3,0,0,37,0,1,0,1,3.5,0
7321,45,Male,Seoul,iOS,Standard,CreditCard,Organic,13,15233.0,9.2,3.7,1,2,0,0,9,0,1,1,0,3.9,0
7322,37,Female,Seoul,Android,Basic,BankTransfer,Organic,44,9388.0,14.0,2.4,3,5,0,0,1,1,1,0,0,4.6,0
7323,33,Female,Busan,Tablet,Basic,KakaoPay,SNS,21,7054.0,14.0,3.9,3,3,0,0,4,0,1,0,0,2.2,0
7324,41,Male,Busan,iOS,Basic,CreditCard,Affiliate,18,9127.0,20.0,2.4,2,5,1,2,5,1,1,1,0,5.0,0
7325,43,Female,Gwangju,Web,Premium,BankTransfer,Ads,23,,28.3,3.8,4,2,2,0,5,1,1,0,0,1.0,0
7326,46,Female,Gwangju,Web,Standard,,Organic,43,14876.0,20.6,3.5,2,3,1,0,10,1,0,0,0,5.0,0
7327,51,Female,Other,iOS,Basic,CreditCard,Ads,17,,8.7,4.3,3,4,0,0,14,0,0,0,0,2.8,0
7328,42,Male,Other,Web,Premium,CreditCard,Organic,22,19902.0,13.1,2.7,3,2,2,0,9,0,1,0,1,3.5,0
7329,23,Female,Incheon,Web,Standard,MobilePay,Organic,18,13577.0,19.2,2.3,6,4,1,0,27,0,1,0,1,3.3,0
7330,33,Female,Daegu,Android,Basic,CreditCard,Ads,6,9556.0,21.8,3.0,1,3,1,1,21,0,0,0,1,,0
7331,70,Male,Gwangju,Web,Premium,CreditCard,SNS,12,20651.0,6.3,1.2,2,2,0,0,14,0,1,1,0,2.3,0
7332,46,Male,Seoul,iOS,Basic,KakaoPay,Referral,49,8836.0,26.7,3.3,4,2,1,0,15,1,1,0,0,4.2,0
7333,64,Male,Other,Android,Basic,CreditCard,Ads,4,8111.0,33.1,0.4,4,3,0,0,6,0,0,0,0,,0
7334,53,Male,Daegu,iOS,Standard,KakaoPay,SNS,16,,14.4,3.2,3,2,3,2,4,1,1,1,0,4.5,0
7335,41,Female,Other,Android,Standard,,Affiliate,27,12877.0,18.7,5.2,1,2,2,1,0,0,1,0,1,3.5,0
7336,41,Male,Other,iOS,Basic,CreditCard,Organic,3,8848.0,12.4,5.0,4,3,0,0,3,1,1,1,1,1.0,1
7337,38,Male,Daegu,Web,Standard,MobilePay,Ads,11,,19.4,4.4,3,2,0,0,30,1,0,0,0,3.2,0
7338,19,Female,Seoul,Android,Standard,CreditCard,Ads,14,15069.0,12.5,3.0,2,3,0,0,22,0,1,0,0,3.2,1
7339,38,Male,Daegu,Android,Premium,CreditCard,Referral,17,19401.0,23.9,5.6,3,3,0,0,11,0,1,0,0,3.7,0
7340,51,Male,Daegu,Tablet,Basic,KakaoPay,Referral,58,10344.0,7.2,1.7,5,3,2,1,3,1,0,1,0,4.5,0
7341,31,Female,Other,iOS,Standard,MobilePay,Ads,17,12017.0,4.1,3.3,3,5,1,2,25,1,0,0,0,4.1,1
7342,43,Male,Seoul,Android,Basic,CreditCard,Ads,14,9592.0,4.8,3.1,2,4,4,0,11,0,0,0,0,1.6,0
7343,47,Male,Incheon,Web,Basic,CreditCard,Organic,7,8757.0,7.3,4.4,4,4,1,1,51,0,1,0,1,1.8,1
7344,28,Male,Other,Web,Basic,BankTransfer,Organic,23,45700.0,4.1,3.4,3,1,1,0,58,0,0,1,0,2.8,1
7345,33,Female,Other,Android,Basic,MobilePay,Affiliate,22,9732.0,15.6,3.9,3,3,0,1,22,1,0,1,0,3.6,0
7346,27,Female,Seoul,Android,Basic,CreditCard,SNS,60,9986.0,8.3,3.2,2,2,1,0,33,1,1,0,0,2.7,1
7347,29,Female,Other,Web,Basic,BankTransfer,Organic,14,8387.0,5.6,6.9,3,3,5,1,14,1,1,0,1,2.3,0
7348,24,Male,Seoul,Android,Basic,CreditCard,SNS,40,8389.0,13.8,3.9,3,2,0,0,0,0,0,1,0,2.1,0
7349,28,Female,Other,iOS,Standard,CreditCard,Ads,6,13989.0,24.5,0.9,4,2,0,0,7,0,0,0,1,2.8,0
7350,54,Female,Busan,Android,Basic,CreditCard,SNS,45,5270.0,33.4,6.6,3,2,0,0,0,1,1,0,0,2.9,0
7351,28,Male,Other,iOS,Standard,CreditCard,Organic,16,14677.0,8.7,4.1,2,4,0,0,11,0,0,0,1,1.8,0
7352,39,Female,Daejeon,Android,Basic,CreditCard,Organic,16,9375.0,14.6,7.0,4,3,0,0,15,0,1,1,0,3.2,0
7353,32,Female,Incheon,iOS,Basic,MobilePay,Ads,10,9233.0,19.4,5.7,3,3,0,0,5,1,1,0,1,2.9,0
7354,51,Male,Busan,Android,Basic,CreditCard,SNS,44,9222.0,10.0,1.8,4,2,1,1,45,0,0,0,0,3.6,0
7355,52,Male,Seoul,Android,Standard,BankTransfer,Ads,23,10945.0,5.9,1.5,1,3,3,1,8,0,0,0,1,3.0,0
7356,48,Male,Daejeon,Android,Standard,BankTransfer,SNS,19,13144.0,17.1,6.1,4,1,0,1,11,0,0,0,1,2.4,0
7357,41,Male,Other,Android,Basic,MobilePay,Ads,20,9294.0,12.1,4.5,2,3,0,0,1,0,1,0,1,3.5,0
7358,35,Female,Other,Web,Premium,CreditCard,Organic,32,19372.0,44.3,1.0,3,2,2,0,3,1,1,0,1,2.1,0
7359,25,Female,Other,Web,Standard,KakaoPay,SNS,40,16701.0,6.4,2.4,4,4,0,0,11,0,1,1,0,,0
7360,59,Male,Other,Web,Basic,CreditCard,Organic,24,,13.5,2.1,1,2,0,0,0,1,1,0,1,3.1,1
7361,30,Female,Other,iOS,Premium,BankTransfer,Referral,13,19772.0,9.1,3.0,1,3,0,0,2,1,1,0,1,,0
7362,45,Female,Other,Android,Premium,BankTransfer,SNS,38,16360.0,14.2,2.8,4,4,0,1,15,0,0,1,1,3.8,0
7363,50,Male,Seoul,Android,Standard,BankTransfer,Organic,12,11925.0,4.5,6.8,2,1,0,0,6,0,1,1,0,4.1,0
7364,32,Female,Other,Android,Premium,KakaoPay,Ads,8,21592.0,22.8,1.8,3,5,2,3,36,0,0,0,0,1.8,0
7365,49,Female,Busan,Web,Basic,CreditCard,Organic,6,8544.0,17.2,2.2,3,3,1,1,3,0,0,0,0,3.5,0
7366,46,Male,Other,Android,Premium,BankTransfer,Ads,33,19182.0,30.0,3.0,1,5,0,0,13,0,0,0,0,2.9,0
7367,57,Male,Busan,Tablet,Basic,BankTransfer,Affiliate,24,9331.0,21.7,4.9,3,4,3,0,55,0,0,1,0,1.8,1
7368,33,Male,Busan,Web,Standard,CreditCard,Organic,11,15661.0,14.5,4.5,2,2,0,0,7,0,0,0,1,1.5,0
7369,24,Male,Seoul,Tablet,Basic,CreditCard,Organic,23,8926.0,12.9,3.2,2,4,0,0,14,1,0,0,0,3.4,0
7370,32,Male,Gwangju,iOS,Basic,CreditCard,Organic,60,8243.0,21.1,4.0,2,4,0,2,15,1,0,0,0,4.7,0
7371,40,Male,Seoul,iOS,Premium,BankTransfer,Affiliate,39,17685.0,12.9,5.5,4,2,2,1,25,0,0,1,0,3.1,0
7372,39,Female,Other,Android,Basic,CreditCard,SNS,51,9213.0,24.3,2.4,5,3,0,0,5,1,0,1,1,3.6,0
7373,34,Female,Busan,iOS,Premium,MobilePay,Organic,22,20438.0,13.9,5.3,5,3,2,0,17,0,0,0,1,,0
7374,18,Male,Busan,Tablet,Basic,BankTransfer,Organic,30,8228.0,12.4,5.3,1,3,2,0,29,1,1,0,1,4.8,0
7375,43,Male,Seoul,Android,Standard,BankTransfer,Organic,11,12360.0,110.4,1.6,1,5,2,0,26,1,1,1,0,2.3,0
7376,60,Female,Busan,Android,Basic,CreditCard,Referral,15,9890.0,2.9,5.9,4,2,0,0,3,1,1,0,1,4.3,0
7377,43,Female,Incheon,Android,Standard,CreditCard,Referral,29,15054.0,35.8,5.3,2,5,2,0,40,1,1,0,1,3.4,0
7378,45,Male,Busan,Tablet,Standard,CreditCard,Ads,28,15773.0,33.6,5.5,3,4,0,0,0,0,1,0,0,2.7,0
7379,44,Male,Busan,Android,Standard,MobilePay,Organic,11,13698.0,10.1,1.2,3,2,3,0,2,0,1,0,0,3.2,0
7380,42,Female,Seoul,Web,Basic,BankTransfer,SNS,22,9519.0,13.4,6.7,4,2,0,0,1,0,0,0,0,2.7,0
7381,48,Male,Busan,Android,Basic,CreditCard,SNS,19,9484.0,10.0,4.6,4,2,0,0,22,1,1,0,0,3.4,0
7382,42,Male,Other,Web,Basic,MobilePay,Ads,44,6439.0,18.4,5.4,2,5,1,0,3,1,1,0,0,1.8,0
7383,35,Male,Incheon,iOS,Premium,CreditCard,SNS,15,21134.0,12.2,6.2,1,6,2,0,26,1,1,1,1,3.4,0
7384,29,Male,Busan,Android,Standard,CreditCard,SNS,21,14741.0,22.1,4.6,3,1,1,0,17,1,0,0,0,4.4,0
7385,35,Male,Busan,iOS,Standard,MobilePay,Ads,37,14033.0,15.2,6.3,1,1,0,0,2,0,1,1,1,1.8,0
7386,41,Male,Daegu,Web,Basic,CreditCard,Referral,48,,56.1,3.9,4,1,2,0,9,1,1,0,0,3.9,0
7387,35,Female,Busan,iOS,Basic,CreditCard,Affiliate,15,9164.0,52.2,2.6,1,6,0,0,2,0,1,0,0,2.4,0
7388,41,Female,Gwangju,iOS,Standard,BankTransfer,SNS,13,16684.0,8.6,3.8,2,2,1,0,6,1,0,1,0,3.1,0
7389,43,Female,Other,Android,Basic,KakaoPay,Organic,60,,35.1,5.0,3,4,0,0,28,0,1,0,1,3.2,0
7390,47,Male,Seoul,Web,Basic,CreditCard,Organic,20,8450.0,7.9,4.2,3,3,3,0,7,0,1,0,0,2.8,0
7391,52,Male,Seoul,Android,Basic,CreditCard,Referral,19,9044.0,,7.0,8,1,1,0,4,0,1,1,1,3.3,0
7392,39,Female,Seoul,Android,Standard,KakaoPay,Organic,11,15293.0,4.0,5.3,3,3,1,1,5,0,1,1,0,2.6,0
7393,24,Female,Incheon,Android,Standard,BankTransfer,Organic,18,14051.0,22.1,1.1,1,3,0,1,4,0,0,1,0,,0
7394,34,Male,Seoul,Android,Basic,CreditCard,Ads,14,8187.0,8.3,5.3,3,2,1,0,11,0,1,0,0,3.8,0
7395,38,Male,Incheon,Android,Basic,CreditCard,Organic,9,7985.0,41.5,7.0,1,5,0,0,4,0,1,0,0,2.8,0
7396,18,Male,Other,iOS,Basic,,SNS,11,9231.0,24.7,5.8,1,3,1,0,9,1,1,0,0,4.4,0
7397,53,Male,Seoul,iOS,Basic,CreditCard,Ads,33,8575.0,8.8,7.0,4,3,0,3,0,0,1,0,0,1.9,0
7398,40,Male,Busan,Android,Standard,MobilePay,Referral,38,16635.0,19.7,7.0,1,4,0,3,3,0,0,0,0,5.0,0
7399,42,Female,Other,Android,Basic,,Organic,22,9278.0,16.2,0.7,6,3,2,0,15,0,1,0,0,3.5,0
7400,53,Male,Seoul,Web,Standard,MobilePay,Ads,40,,24.1,7.0,3,3,1,0,57,0,1,1,0,3.0,0
7401,31,Female,Seoul,Web,Standard,CreditCard,Affiliate,28,16305.0,9.9,5.4,4,1,3,0,1,0,1,1,0,1.8,0
7402,44,Female,Gwangju,Android,Premium,CreditCard,SNS,17,17287.0,37.6,3.8,3,4,0,1,31,0,1,0,0,2.5,0
7403,37,Male,Seoul,iOS,Basic,KakaoPay,Referral,14,9101.0,7.9,6.1,2,5,0,0,7,1,1,1,0,3.2,0
7404,36,Female,Other,Android,Basic,CreditCard,Organic,26,,19.3,7.0,4,2,0,0,27,1,0,0,1,2.9,0
7405,30,Female,Seoul,Web,Basic,CreditCard,Ads,20,8151.0,32.5,5.6,4,3,1,0,1,0,1,1,1,4.4,0
7406,56,Male,Daegu,Tablet,Basic,KakaoPay,Organic,20,9399.0,9.8,4.6,5,4,1,0,3,0,1,0,0,2.6,0
7407,34,Male,Daejeon,Android,Standard,CreditCard,Ads,31,14919.0,9.2,7.0,3,5,23,1,0,0,0,1,0,4.3,0
7408,46,Female,Busan,Web,Standard,KakaoPay,Referral,27,14498.0,10.1,6.6,7,3,2,0,1,1,1,0,0,4.8,0
7409,18,Female,Seoul,Android,Basic,MobilePay,Ads,60,,17.6,5.4,6,4,0,1,13,0,1,0,0,,0
7410,51,Female,Seoul,Android,Basic,BankTransfer,SNS,13,10472.0,,4.7,2,3,0,2,13,1,0,0,1,2.3,0
7411,50,Male,Other,iOS,Basic,MobilePay,Organic,4,9573.0,20.5,4.2,4,2,1,0,7,1,1,0,1,3.0,0
7412,39,Male,Daejeon,Android,Basic,CreditCard,Ads,60,6111.0,,0.5,4,4,0,0,26,0,0,0,0,3.3,0
7413,36,Female,Seoul,Web,Standard,MobilePay,Referral,21,14658.0,5.8,2.2,3,2,0,0,6,0,0,0,1,1.8,1
7414,42,Male,Daejeon,Web,Basic,MobilePay,SNS,6,10392.0,5.9,6.3,7,1,0,1,3,1,1,0,0,,0
7415,63,Female,Daejeon,Tablet,Standard,CreditCard,Organic,11,13714.0,35.4,5.6,3,3,0,1,6,0,0,0,0,2.8,0
7416,19,Female,Other,iOS,Basic,BankTransfer,SNS,30,9690.0,27.7,5.3,1,4,1,0,0,1,1,0,0,3.3,0
7417,47,Female,Incheon,iOS,Standard,KakaoPay,Referral,26,16343.0,12.1,3.6,7,3,1,1,0,1,0,0,0,5.0,0
7418,28,Female,Other,Android,Standard,KakaoPay,Organic,25,,18.7,6.4,3,3,2,0,8,1,1,1,0,4.3,0
7419,38,Female,Incheon,Android,Basic,KakaoPay,Affiliate,60,48545.0,17.4,4.2,4,4,0,2,14,1,1,0,0,3.2,0
7420,35,Female,Other,iOS,Basic,BankTransfer,Organic,18,7904.0,24.4,2.6,3,2,0,0,6,0,1,0,1,3.0,0
7421,33,Female,Seoul,Web,Standard,CreditCard,Referral,13,15220.0,5.1,5.8,3,4,1,0,29,1,1,1,0,4.1,0
7422,38,Male,Seoul,Android,Basic,CreditCard,Organic,22,8633.0,10.9,4.8,1,3,0,0,14,0,1,0,1,5.0,0
7423,26,Female,Other,Tablet,Premium,MobilePay,Ads,19,19692.0,46.9,4.9,5,1,3,0,5,0,0,0,0,2.8,0
7424,49,Male,Other,iOS,Standard,CreditCard,Affiliate,25,11089.0,14.7,4.6,5,3,0,1,18,1,1,1,1,4.9,0
7425,18,Male,Busan,Web,Standard,MobilePay,Referral,30,14712.0,4.5,3.8,4,1,0,0,6,1,1,1,0,5.0,0
7426,44,Male,Daegu,Tablet,Standard,KakaoPay,Affiliate,21,11676.0,4.4,6.0,6,4,1,2,27,0,0,1,0,4.0,0
7427,34,Male,Incheon,iOS,Basic,,Affiliate,27,8605.0,53.2,7.0,3,1,0,1,0,1,1,1,0,2.7,0
7428,25,Female,Seoul,Android,Standard,CreditCard,Organic,18,15343.0,17.7,4.7,3,2,1,0,9,1,1,0,0,4.0,0
7429,40,Male,Seoul,Web,Basic,MobilePay,Ads,20,9835.0,15.1,3.1,2,2,0,1,8,0,1,0,0,1.9,0
7430,21,Female,Seoul,Web,Standard,CreditCard,SNS,11,13071.0,18.7,3.6,5,2,1,1,4,1,0,0,0,4.5,0
7431,38,Male,Daegu,Android,Premium,CreditCard,Affiliate,6,16369.0,12.9,4.2,2,2,0,1,5,0,1,1,0,1.6,0
7432,22,Male,Busan,Android,Premium,MobilePay,Ads,11,18686.0,58.1,3.3,1,5,1,1,10,0,0,0,0,2.1,0
7433,43,Male,Seoul,Android,Basic,MobilePay,Organic,9,8378.0,28.5,6.0,3,2,0,0,6,0,0,1,0,,0
7434,28,Female,Other,Android,Standard,CreditCard,Referral,6,12705.0,33.9,5.5,4,4,0,1,26,1,0,0,0,3.6,0
7435,33,Female,Seoul,Web,Basic,KakaoPay,Organic,16,8100.0,29.3,5.6,5,2,0,1,17,0,1,0,1,4.7,0
7436,41,Male,Gwangju,Android,Basic,CreditCard,SNS,15,8532.0,16.2,5.0,2,3,0,0,0,1,1,0,1,2.4,1
7437,30,Male,Other,Web,Basic,,Organic,32,8706.0,28.3,5.1,4,4,0,0,8,0,0,1,0,3.1,0
7438,37,Female,Seoul,Web,Basic,KakaoPay,Referral,34,11314.0,13.6,2.3,1,2,1,0,35,0,1,0,0,2.9,0
7439,21,Male,Seoul,Web,Standard,BankTransfer,SNS,47,11829.0,25.7,3.1,6,2,0,0,0,0,1,0,1,2.4,0
7440,45,Female,Daegu,Android,Standard,,Affiliate,40,15217.0,6.0,5.5,4,4,1,1,0,0,0,1,0,,0
7441,57,Male,Daegu,iOS,Basic,CreditCard,Ads,56,10478.0,5.8,3.0,3,3,1,2,33,1,0,0,1,3.1,0
7442,69,Male,Daegu,Tablet,Basic,CreditCard,Organic,23,6265.0,14.7,2.0,4,2,1,1,4,1,0,0,0,2.8,0
7443,39,Male,Daegu,Android,Basic,CreditCard,Referral,18,8017.0,25.0,5.2,1,2,0,0,2,0,1,0,1,,0
7444,47,Male,Other,Android,Standard,BankTransfer,SNS,15,13336.0,28.9,4.9,2,2,3,0,10,1,1,0,0,2.2,0
7445,18,Female,Seoul,Web,Standard,BankTransfer,Organic,40,13715.0,3.8,4.2,2,2,1,0,0,0,1,0,0,3.4,0
7446,55,Female,Other,iOS,Standard,MobilePay,Organic,21,11231.0,5.6,4.1,2,2,3,1,12,0,1,1,0,3.4,0
7447,47,Female,Seoul,iOS,Premium,CreditCard,Ads,39,18623.0,37.5,3.9,3,3,0,0,18,0,0,0,0,3.3,0
7448,33,Female,Busan,Tablet,Basic,MobilePay,Referral,54,9506.0,10.4,3.4,3,5,0,0,1,0,1,0,0,3.8,0
7449,52,Female,Seoul,Web,Standard,MobilePay,Ads,30,11256.0,20.0,6.2,4,3,2,0,12,0,1,0,0,5.0,0
7450,35,Female,Incheon,Android,Premium,BankTransfer,Affiliate,3,18892.0,17.4,4.4,2,3,1,0,17,0,0,0,0,4.6,0
7451,33,Female,Other,iOS,Standard,CreditCard,Ads,19,12125.0,2.4,1.1,2,4,1,0,1,1,0,0,1,3.3,1
7452,43,Male,Seoul,Android,Basic,CreditCard,Ads,14,8749.0,4.6,4.3,3,5,1,0,4,0,0,0,0,4.4,0
7453,26,Male,Busan,Android,Basic,MobilePay,Affiliate,3,8022.0,10.5,0.5,2,2,1,0,3,0,1,0,0,4.0,0
7454,49,Female,Busan,iOS,Standard,CreditCard,Organic,37,,18.4,5.5,3,2,1,1,4,0,1,0,0,3.4,0
7455,26,Female,Seoul,Android,Standard,CreditCard,Organic,15,12906.0,3.9,3.1,2,1,1,0,8,0,1,0,0,2.1,1
7456,26,Female,Other,Web,Standard,KakaoPay,Organic,16,16009.0,16.1,3.6,2,4,1,1,9,1,0,0,1,4.8,0
7457,28,Female,Other,Android,Standard,KakaoPay,Affiliate,14,16652.0,15.9,5.9,4,2,0,2,17,0,1,0,1,2.8,0
7458,46,Male,Other,iOS,Premium,CreditCard,Affiliate,43,22741.0,30.8,6.1,5,5,0,0,11,0,0,1,1,3.4,0
7459,31,Male,Daegu,Web,Standard,MobilePay,SNS,32,10026.0,9.3,3.2,2,3,2,1,31,0,1,0,1,2.9,0
7460,23,Female,Daegu,iOS,Premium,BankTransfer,Organic,23,20133.0,17.6,5.4,3,4,1,2,8,0,1,0,0,2.3,0
7461,31,Male,Busan,iOS,Standard,,Ads,5,13078.0,30.2,4.1,4,2,0,2,20,1,1,0,1,2.4,1
7462,38,Male,Gwangju,Android,Standard,CreditCard,Ads,21,11904.0,39.8,5.8,2,5,1,0,16,1,0,0,0,2.9,0
7463,25,Female,Incheon,Web,Premium,BankTransfer,Referral,29,21620.0,14.9,7.0,2,4,1,0,5,1,1,0,1,4.1,0
7464,25,Male,Other,Android,Premium,BankTransfer,SNS,15,18751.0,5.2,4.9,3,5,1,1,10,0,0,0,1,2.2,0
7465,61,Female,Other,Web,Standard,CreditCard,Organic,35,14885.0,5.3,1.9,5,2,1,2,0,0,1,1,0,4.4,0
7466,29,Female,Other,Web,Standard,MobilePay,Referral,10,15024.0,22.0,5.2,4,3,1,1,25,0,0,1,0,3.1,0
7467,34,Male,Busan,Android,Basic,CreditCard,Organic,46,9809.0,8.9,3.3,3,3,1,2,0,0,1,1,1,,0
7468,34,Male,Busan,Tablet,Standard,BankTransfer,SNS,23,13000.0,,4.8,3,3,0,1,16,0,0,0,1,4.4,0
7469,33,Male,Other,Web,Basic,KakaoPay,SNS,8,8611.0,,3.2,2,3,0,0,0,1,1,0,0,1.7,0
7470,45,Female,Daejeon,iOS,Basic,KakaoPay,SNS,32,9114.0,28.3,5.9,5,3,0,0,0,1,1,0,1,4.0,0
7471,48,Male,Daejeon,Android,Basic,BankTransfer,Organic,34,,7.2,4.5,2,2,0,1,8,1,0,0,1,4.6,0
7472,35,Male,Busan,Web,Standard,BankTransfer,Organic,41,15056.0,14.1,5.1,3,1,2,1,27,1,0,0,0,4.4,0
7473,24,Female,Other,Android,Premium,MobilePay,Organic,26,18559.0,13.9,4.9,2,5,1,1,0,0,0,0,1,4.8,0
7474,52,Male,Daegu,iOS,Basic,CreditCard,SNS,28,8897.0,17.3,5.7,3,4,1,0,2,0,1,1,0,3.3,0
7475,37,Male,Incheon,Web,Basic,BankTransfer,Organic,12,11142.0,9.5,2.7,3,6,1,1,4,0,0,0,0,,0
7476,57,Male,Other,Web,Premium,CreditCard,SNS,23,16782.0,20.5,6.1,3,6,1,0,4,0,1,0,1,,0
7477,18,Male,Incheon,Android,Standard,BankTransfer,Referral,24,10688.0,36.7,1.9,3,4,0,1,26,0,0,0,1,4.0,0
7478,40,Female,Gwangju,Android,Standard,MobilePay,Affiliate,27,12203.0,25.7,3.1,4,3,1,0,5,0,1,0,0,4.2,0
7479,59,Male,Incheon,Web,Standard,CreditCard,Ads,13,16674.0,26.0,6.6,3,1,3,2,8,0,1,0,0,3.6,0
7480,34,Male,Daegu,iOS,Basic,MobilePay,Referral,7,7566.0,38.5,2.8,3,3,1,0,1,1,1,0,0,,0
7481,36,Female,Seoul,Android,Basic,CreditCard,Ads,30,7889.0,9.8,4.9,3,1,3,0,0,1,0,1,1,1.5,0
7482,41,Female,Incheon,Android,Premium,CreditCard,Referral,23,19553.0,22.0,2.1,5,4,0,0,1,0,0,1,0,4.4,0
7483,32,Male,Daegu,iOS,Standard,MobilePay,Ads,9,13772.0,14.7,3.7,2,2,1,0,12,0,1,0,0,3.7,0
7484,35,Female,Incheon,iOS,Basic,CreditCard,SNS,32,10392.0,14.2,2.9,3,3,0,2,11,0,1,1,0,3.2,1
7485,34,Female,Other,Web,Basic,MobilePay,SNS,15,,68.1,5.5,2,3,0,0,13,0,0,1,0,3.4,0
7486,31,Male,Busan,Android,Standard,CreditCard,Referral,10,12866.0,20.7,2.3,2,2,0,1,8,0,0,0,0,2.2,1
7487,52,Female,Other,Web,Basic,CreditCard,Affiliate,30,9463.0,96.4,1.5,2,3,1,1,5,0,0,1,0,3.9,0
7488,43,Female,Incheon,Web,Basic,BankTransfer,Affiliate,18,9258.0,21.7,5.5,1,1,0,0,4,1,1,1,0,3.0,0
7489,41,Female,Daejeon,iOS,Basic,CreditCard,Referral,31,8051.0,7.7,3.2,4,3,0,1,26,0,1,0,1,3.2,0
7490,47,Female,Seoul,Android,Basic,BankTransfer,SNS,7,9651.0,4.2,4.5,3,3,0,0,26,0,1,0,0,3.2,0
7491,35,Female,Seoul,Tablet,Standard,KakaoPay,SNS,41,13696.0,16.3,2.8,4,1,3,0,11,0,1,0,0,3.5,0
7492,29,Female,Other,Android,Premium,KakaoPay,Affiliate,19,19598.0,35.6,2.0,1,1,0,0,18,0,1,0,1,2.4,0
7493,31,Male,Seoul,iOS,Basic,KakaoPay,Organic,29,8252.0,10.4,2.2,4,4,3,0,1,0,1,0,1,1.7,0
7494,38,Male,Other,iOS,Basic,CreditCard,Ads,11,10500.0,3.7,1.7,4,6,1,0,17,1,1,0,1,3.8,1
7495,26,Female,Seoul,Web,Basic,MobilePay,Ads,60,7738.0,14.7,2.9,2,1,0,0,9,1,1,0,0,,0
7496,32,Male,Other,iOS,Premium,MobilePay,Ads,60,17515.0,15.0,5.1,3,2,0,0,26,0,1,0,0,3.1,0
7497,32,Female,Daegu,iOS,Standard,KakaoPay,SNS,33,16538.0,35.6,6.3,4,5,1,0,5,1,1,0,1,2.7,0
7498,61,Male,Daegu,Web,Standard,CreditCard,Referral,36,12872.0,4.1,2.2,1,4,3,0,25,0,1,0,0,3.6,0
7499,18,Male,Seoul,Tablet,Premium,MobilePay,Affiliate,15,19136.0,19.4,4.5,2,4,2,0,7,1,1,1,0,3.3,0
7500,36,Female,Busan,iOS,Standard,CreditCard,Organic,32,13231.0,45.3,3.3,1,3,1,0,4,1,1,1,0,2.5,0
7501,57,Female,Seoul,iOS,Standard,CreditCard,Organic,18,11766.0,16.0,2.3,5,5,0,1,4,0,1,0,0,2.2,0
7502,39,Male,Daegu,Web,Premium,BankTransfer,SNS,26,16600.0,27.2,4.9,3,2,2,0,4,0,1,1,1,3.6,0
7503,46,Male,Daegu,Web,Standard,MobilePay,Organic,27,12780.0,27.3,4.8,6,2,3,1,0,1,0,0,0,3.1,0
7504,39,Female,Daejeon,Android,Basic,CreditCard,Affiliate,12,8572.0,9.4,5.6,3,5,3,1,1,0,1,0,0,3.0,0
7505,31,Female,Other,iOS,Standard,CreditCard,Ads,18,12236.0,11.9,4.0,3,5,1,0,2,1,0,0,1,3.3,0
