age,income,loan_amount,credit_score,late_payments,debt_ratio,employment_years,married,default
57,400.0,2402.0,684.0,2,28.3,19.0,0,0
50,425.0,3072.0,667.0,1,62.5,20.0,0,0
46,463.0,2876.0,545.0,4,23.0,5.0,1,1
24,610.0,1493.0,562.0,2,36.6,30.0,1,0
44,119.0,1572.0,,3,49.7,8.0,1,0
22,372.0,1682.0,656.0,1,61.7,12.0,0,0
52,523.0,1753.0,561.0,1,39.7,4.0,0,1
23,365.0,838.0,558.0,2,42.3,13.0,1,1
44,99.0,2793.0,721.0,4,31.5,13.0,0,1
39,225.0,1858.0,740.0,1,43.5,17.0,0,0
53,419.0,2547.0,547.0,4,28.2,6.0,1,1
45,415.0,1963.0,682.0,2,33.0,5.0,1,1
24,461.0,2183.0,701.0,1,51.2,26.0,1,0
54,286.0,1686.0,623.0,2,36.8,11.0,0,0
47,411.0,2179.0,769.0,0,53.0,13.0,0,0
48,266.0,1547.0,642.0,1,40.2,18.0,1,0
28,411.0,2184.0,533.0,1,25.6,15.0,1,0
57,386.0,3293.0,654.0,1,,23.0,1,0
25,281.0,2590.0,779.0,3,26.2,18.0,0,0
38,567.0,2418.0,642.0,2,34.8,9.0,0,1
63,175.0,1210.0,,1,39.6,10.0,1,0
30,363.0,2625.0,720.0,0,54.1,3.0,0,1
21,279.0,2698.0,691.0,0,35.7,24.0,0,1
63,600.0,2401.0,670.0,1,30.9,28.0,1,0
63,452.0,2361.0,708.0,1,44.0,19.0,0,0
28,302.0,2095.0,615.0,0,39.4,1.0,1,0
40,346.0,2687.0,622.0,2,36.4,8.0,1,0
43,603.0,3248.0,728.0,2,44.6,9.0,1,0
53,266.0,2448.0,593.0,1,27.6,7.0,0,0
41,168.0,1471.0,799.0,4,21.3,30.0,1,0
22,415.0,1529.0,768.0,1,67.7,3.0,0,0
31,418.0,2745.0,578.0,4,43.3,12.0,0,1
47,460.0,1477.0,,3,44.1,26.0,0,0
49,461.0,2351.0,682.0,3,32.6,5.0,0,0
45,592.0,1941.0,781.0,0,52.8,5.0,1,0
40,174.0,1396.0,681.0,3,35.6,26.0,0,0
47,236.0,2824.0,656.0,3,8.6,1.0,0,1
45,459.0,2730.0,647.0,1,35.2,8.0,1,0
52,247.0,1183.0,474.0,1,38.6,5.0,1,0
40,,2561.0,744.0,3,40.0,4.0,1,1
54,604.0,2451.0,613.0,0,39.6,1.0,1,0
53,186.0,2828.0,747.0,2,34.3,28.0,1,0
60,338.0,2325.0,804.0,4,33.1,13.0,0,0
37,373.0,3270.0,624.0,4,38.4,9.0,1,1
30,537.0,,619.0,2,22.3,30.0,1,0
42,156.0,1996.0,751.0,1,18.5,14.0,0,0
41,430.0,1469.0,633.0,1,43.2,16.0,0,0
36,273.0,,775.0,0,43.4,6.0,1,0
24,455.0,1432.0,615.0,2,52.6,19.0,0,0
63,271.0,2364.0,785.0,2,38.9,10.0,1,0
30,569.0,1998.0,646.0,3,27.7,12.0,0,0
49,272.0,2448.0,696.0,0,18.7,22.0,1,0
34,85.0,1293.0,749.0,1,31.3,20.0,1,0
46,285.0,1558.0,711.0,2,47.1,16.0,0,0
54,349.0,1546.0,756.0,1,59.3,4.0,1,0
52,510.0,3827.0,554.0,1,42.6,11.0,1,0
39,229.0,2076.0,637.0,5,27.4,3.0,0,1
35,231.0,2150.0,675.0,0,31.4,0.0,0,0
53,495.0,2142.0,609.0,0,31.8,9.0,1,0
21,215.0,3365.0,748.0,2,37.1,1.0,1,0
54,359.0,990.0,629.0,0,55.5,12.0,0,1
59,361.0,2155.0,,1,56.4,30.0,0,0
47,406.0,983.0,745.0,1,39.9,12.0,0,0
58,290.0,415.0,586.0,0,44.2,24.0,0,0
25,269.0,1649.0,590.0,2,32.4,30.0,0,1
28,420.0,2509.0,711.0,2,21.5,11.0,1,0
39,272.0,1602.0,778.0,2,63.5,0.0,0,0
20,217.0,2497.0,683.0,0,14.1,9.0,1,0
27,527.0,2280.0,541.0,1,20.0,19.0,1,0
42,439.0,2096.0,725.0,0,63.6,23.0,1,0
22,592.0,3149.0,623.0,1,,4.0,1,0
23,474.0,1753.0,760.0,1,28.5,9.0,1,0
44,228.0,2485.0,640.0,6,50.2,6.0,0,1
57,392.0,848.0,762.0,2,51.3,14.0,1,0
34,258.0,2274.0,637.0,0,26.0,26.0,0,0
40,182.0,2007.0,615.0,3,35.6,17.0,0,0
54,326.0,1313.0,517.0,1,52.5,19.0,1,0
65,498.0,2499.0,617.0,1,32.2,,1,1
33,413.0,1646.0,684.0,1,45.4,0.0,1,0
55,213.0,3499.0,678.0,0,59.1,27.0,1,1
31,,375.0,719.0,1,13.3,,0,1
36,363.0,2386.0,770.0,1,37.9,10.0,1,0
58,177.0,2232.0,672.0,1,,2.0,0,1
28,466.0,1989.0,675.0,1,20.5,30.0,0,0
54,353.0,1803.0,759.0,3,35.6,27.0,1,0
32,213.0,2251.0,688.0,1,54.5,28.0,0,1
34,206.0,2997.0,596.0,4,33.5,11.0,0,1
37,512.0,946.0,628.0,2,24.2,12.0,0,0
52,334.0,1596.0,500.0,2,55.6,19.0,1,1
25,523.0,1412.0,595.0,3,47.3,17.0,0,0
46,569.0,1377.0,535.0,2,41.2,11.0,1,0
42,503.0,2457.0,698.0,1,40.8,9.0,0,0
46,316.0,2642.0,767.0,0,54.3,20.0,1,0
53,80.0,2999.0,595.0,2,45.5,27.0,0,1
65,418.0,2654.0,598.0,2,49.7,20.0,1,0
57,631.0,2715.0,745.0,0,33.7,14.0,0,0
33,376.0,1141.0,634.0,3,19.0,2.0,0,0
55,141.0,3313.0,691.0,3,49.5,29.0,1,1
27,299.0,2043.0,729.0,3,55.2,23.0,1,0
54,358.0,2975.0,613.0,3,39.3,14.0,1,1
38,248.0,1168.0,615.0,1,52.7,16.0,1,0
49,80.0,2019.0,629.0,2,38.0,28.0,1,0
33,368.0,2907.0,546.0,3,40.9,15.0,0,1
39,286.0,2221.0,709.0,2,63.0,1.0,1,1
44,593.0,1635.0,718.0,1,38.5,0.0,0,0
59,392.0,3182.0,676.0,3,37.8,21.0,1,0
43,436.0,1321.0,779.0,1,19.6,30.0,0,0
33,366.0,2185.0,649.0,2,50.3,3.0,0,0
45,391.0,2680.0,719.0,1,33.5,25.0,0,0
57,182.0,3772.0,709.0,3,,16.0,0,0
42,255.0,1856.0,,2,38.2,6.0,0,0
41,511.0,1993.0,762.0,5,36.7,24.0,0,0
38,405.0,1866.0,680.0,2,40.6,4.0,0,0
65,332.0,2379.0,748.0,2,41.5,22.0,0,0
22,438.0,2641.0,566.0,3,56.1,3.0,1,1
61,441.0,3020.0,679.0,4,60.2,19.0,0,1
38,619.0,2767.0,633.0,3,49.8,19.0,1,1
28,400.0,1827.0,602.0,2,57.3,28.0,0,0
47,252.0,2810.0,783.0,3,52.2,4.0,0,0
39,366.0,2269.0,686.0,3,47.9,7.0,0,0
64,453.0,2759.0,552.0,1,59.5,19.0,0,1
26,499.0,2802.0,630.0,2,26.3,22.0,1,0
33,186.0,3423.0,745.0,1,33.8,8.0,1,0
28,410.0,1934.0,602.0,3,32.1,5.0,1,0
38,272.0,1791.0,594.0,1,38.4,3.0,1,1
33,312.0,2535.0,658.0,1,50.2,4.0,0,0
57,482.0,3087.0,708.0,1,28.6,7.0,0,0
55,470.0,2244.0,612.0,0,48.0,19.0,0,0
59,299.0,3136.0,,0,35.0,12.0,0,0
36,361.0,2718.0,673.0,2,37.8,3.0,1,0
49,316.0,2049.0,683.0,2,44.4,6.0,1,0
28,727.0,2623.0,478.0,2,62.2,21.0,1,1
52,413.0,1874.0,671.0,2,33.5,0.0,1,0
44,279.0,2379.0,650.0,3,41.0,30.0,1,0
33,539.0,1395.0,701.0,0,29.1,8.0,1,0
30,543.0,2149.0,618.0,0,33.3,28.0,1,0
54,595.0,2950.0,640.0,3,29.0,4.0,0,0
60,631.0,2775.0,713.0,1,44.9,9.0,1,0
33,465.0,2666.0,786.0,0,47.1,10.0,1,0
49,338.0,2416.0,564.0,2,50.2,17.0,1,1
60,356.0,2320.0,711.0,3,33.0,4.0,1,0
23,345.0,1250.0,768.0,1,48.1,23.0,0,0
23,332.0,2045.0,726.0,5,43.4,21.0,0,1
47,529.0,2337.0,762.0,2,41.3,23.0,1,0
27,380.0,1357.0,627.0,3,27.1,20.0,1,0
21,497.0,886.0,769.0,2,43.8,3.0,0,0
60,461.0,3047.0,612.0,1,44.2,25.0,1,0
65,248.0,2238.0,674.0,1,43.2,18.0,1,0
41,174.0,2357.0,630.0,1,46.8,15.0,0,0
60,232.0,2617.0,633.0,0,50.3,1.0,1,1
35,329.0,1463.0,532.0,1,28.8,14.0,1,0
48,396.0,1897.0,512.0,1,39.4,8.0,1,0
49,302.0,3328.0,764.0,1,48.2,30.0,1,0
31,464.0,1834.0,526.0,2,38.8,16.0,1,1
54,317.0,2001.0,690.0,1,53.5,25.0,1,1
30,411.0,1698.0,566.0,1,,29.0,0,0
65,394.0,1644.0,602.0,3,18.5,30.0,1,0
40,588.0,3029.0,725.0,0,52.1,1.0,1,1
40,263.0,342.0,683.0,2,40.6,21.0,0,0
24,645.0,1857.0,660.0,1,20.8,28.0,0,0
39,309.0,2369.0,762.0,0,39.0,5.0,1,0
56,219.0,3473.0,647.0,2,26.8,27.0,1,0
22,354.0,1349.0,,0,51.0,0.0,0,0
63,769.0,1221.0,584.0,1,41.6,7.0,0,0
52,487.0,1555.0,575.0,2,30.9,10.0,1,0
28,,2726.0,659.0,0,51.7,19.0,1,0
28,475.0,2294.0,670.0,0,47.5,29.0,0,0
23,,1118.0,601.0,1,39.2,22.0,1,0
54,419.0,2275.0,648.0,2,,25.0,0,0
36,380.0,3364.0,779.0,0,31.9,30.0,1,0
53,597.0,2398.0,638.0,1,31.7,14.0,0,0
43,367.0,2323.0,515.0,1,51.0,8.0,1,0
51,335.0,2369.0,531.0,0,21.8,1.0,1,0
20,240.0,2511.0,837.0,3,41.4,6.0,0,0
27,,1250.0,786.0,3,,16.0,0,0
64,415.0,2026.0,635.0,0,54.4,2.0,1,0
42,236.0,2065.0,735.0,1,44.8,3.0,1,0
59,434.0,1837.0,691.0,1,48.4,2.0,1,0
31,408.0,2715.0,772.0,6,35.7,7.0,1,1
31,,1725.0,584.0,1,27.2,10.0,1,0
65,525.0,1930.0,587.0,3,38.1,27.0,0,0
34,391.0,1255.0,776.0,2,51.3,29.0,0,0
60,256.0,2484.0,551.0,4,51.3,15.0,0,1
38,280.0,2906.0,676.0,0,36.8,27.0,0,0
45,591.0,1929.0,666.0,0,31.7,13.0,0,0
48,400.0,2806.0,733.0,0,29.3,22.0,0,0
41,590.0,2090.0,681.0,1,40.4,18.0,0,0
59,440.0,304.0,659.0,0,43.6,22.0,1,0
40,470.0,2161.0,640.0,3,59.7,1.0,0,0
57,493.0,2068.0,590.0,1,43.5,11.0,0,0
39,233.0,2277.0,657.0,2,49.4,10.0,1,0
48,417.0,2390.0,763.0,3,32.6,15.0,1,0
23,232.0,1687.0,647.0,4,42.5,10.0,1,1
26,346.0,3303.0,783.0,0,43.7,2.0,1,0
47,457.0,2150.0,728.0,0,40.3,22.0,1,0
47,257.0,2050.0,708.0,0,41.7,9.0,0,0
23,447.0,,657.0,1,43.5,28.0,0,0
41,200.0,2214.0,620.0,2,47.8,4.0,1,0
31,517.0,4124.0,805.0,0,56.0,27.0,1,0
64,300.0,2043.0,733.0,1,14.8,30.0,0,0
22,257.0,2464.0,659.0,3,55.4,12.0,1,0
41,208.0,1638.0,806.0,2,21.5,24.0,0,0
63,310.0,2853.0,720.0,2,45.7,23.0,1,0
21,151.0,2432.0,556.0,1,70.3,5.0,1,0
43,314.0,1946.0,636.0,0,41.5,27.0,1,0
53,512.0,1546.0,728.0,1,44.2,19.0,0,0
46,15.0,1218.0,791.0,1,38.3,2.0,1,0
60,239.0,2514.0,859.0,1,50.0,21.0,0,0
20,407.0,1160.0,672.0,5,46.3,8.0,0,1
27,397.0,3181.0,719.0,2,33.9,20.0,1,0
42,615.0,1253.0,621.0,1,40.6,27.0,0,0
57,475.0,2066.0,599.0,2,28.6,6.0,0,0
25,417.0,1539.0,535.0,4,40.6,22.0,1,1
41,489.0,2225.0,701.0,0,37.0,29.0,0,0
44,364.0,2220.0,771.0,1,43.6,6.0,1,0
37,371.0,2534.0,732.0,1,33.5,24.0,0,0
36,579.0,1055.0,677.0,0,39.4,1.0,0,0
31,184.0,1627.0,768.0,0,42.1,7.0,0,1
25,496.0,2928.0,906.0,2,42.9,17.0,1,0
45,367.0,2694.0,603.0,1,45.3,30.0,1,0
46,345.0,325.0,476.0,3,39.9,26.0,0,0
27,314.0,2483.0,697.0,4,32.6,0.0,0,1
38,398.0,1426.0,757.0,2,43.0,27.0,0,0
61,375.0,1756.0,546.0,4,39.9,9.0,0,1
20,330.0,2030.0,737.0,0,54.3,5.0,0,0
48,296.0,3368.0,643.0,0,55.8,17.0,0,1
64,151.0,1418.0,697.0,2,25.5,29.0,0,1
54,293.0,1147.0,596.0,4,49.4,12.0,1,1
59,319.0,2538.0,592.0,2,51.8,20.0,0,1
33,398.0,2179.0,582.0,2,25.9,0.0,0,0
54,616.0,3105.0,723.0,2,49.0,22.0,0,0
64,306.0,1935.0,620.0,2,52.8,28.0,0,0
39,257.0,3108.0,692.0,0,30.6,0.0,1,0
32,294.0,2212.0,672.0,0,39.2,11.0,0,0
57,398.0,2597.0,576.0,3,44.2,27.0,0,0
65,451.0,3418.0,676.0,1,48.8,7.0,1,1
27,467.0,2075.0,689.0,2,30.1,,0,0
62,479.0,2983.0,755.0,0,55.9,20.0,0,0
39,496.0,1740.0,790.0,1,17.6,4.0,1,0
52,347.0,2371.0,588.0,0,57.9,2.0,0,0
45,626.0,1117.0,698.0,1,48.6,17.0,0,0
58,337.0,1822.0,493.0,0,34.5,5.0,1,0
40,393.0,1406.0,738.0,1,52.4,3.0,0,0
61,535.0,30000.0,758.0,1,29.4,14.0,1,0
62,448.0,3504.0,456.0,3,43.4,28.0,1,0
60,111.0,1934.0,643.0,0,44.9,25.0,1,0
28,381.0,1620.0,598.0,3,44.8,27.0,1,0
43,483.0,1215.0,643.0,0,31.9,3.0,0,0
56,219.0,2398.0,627.0,3,36.0,5.0,0,0
60,470.0,1748.0,667.0,1,43.5,17.0,0,0
36,427.0,1788.0,749.0,2,33.3,17.0,1,0
43,522.0,3422.0,645.0,0,45.3,28.0,0,1
40,297.0,1978.0,591.0,2,34.6,25.0,1,0
58,500.0,2640.0,654.0,5,54.0,,0,0
60,399.0,2240.0,,3,60.8,30.0,1,0
58,592.0,1184.0,663.0,1,38.4,9.0,1,0
32,714.0,816.0,620.0,1,53.0,12.0,0,0
30,565.0,2566.0,699.0,4,39.5,19.0,1,0
65,438.0,3478.0,773.0,2,30.8,21.0,0,0
38,659.0,2436.0,568.0,1,36.9,17.0,1,0
30,452.0,2668.0,,2,43.0,29.0,1,0
32,271.0,1521.0,747.0,2,20.6,6.0,1,0
65,375.0,2961.0,635.0,0,49.5,26.0,0,1
64,471.0,2952.0,770.0,2,43.0,7.0,0,1
20,479.0,1678.0,665.0,1,54.0,24.0,1,0
59,245.0,2609.0,580.0,2,49.3,5.0,0,1
63,249.0,875.0,568.0,0,43.4,1.0,0,0
38,339.0,2743.0,733.0,3,37.7,21.0,1,0
31,444.0,1771.0,725.0,2,60.3,7.0,1,0
27,460.0,1280.0,795.0,2,68.0,9.0,0,0
27,397.0,2502.0,724.0,1,37.9,30.0,0,0
64,280.0,871.0,662.0,1,54.5,16.0,1,1
31,588.0,2457.0,709.0,3,33.5,26.0,0,0
52,251.0,1351.0,676.0,1,34.9,21.0,0,1
64,536.0,1190.0,643.0,4,37.4,11.0,1,1
45,469.0,2245.0,626.0,0,50.2,10.0,1,0
58,534.0,2071.0,1050.0,2,29.1,16.0,0,0
47,327.0,3293.0,611.0,2,60.6,15.0,1,1
24,363.0,1236.0,668.0,2,53.3,21.0,0,0
27,387.0,3231.0,454.0,2,49.9,9.0,0,1
44,323.0,1347.0,629.0,3,38.5,19.0,1,0
46,407.0,2890.0,744.0,3,52.0,2.0,1,0
65,569.0,3030.0,777.0,1,7.0,18.0,1,0
42,224.0,2441.0,628.0,0,47.3,3.0,1,0
49,301.0,1607.0,625.0,2,43.9,18.0,0,0
64,288.0,1058.0,612.0,1,19.4,8.0,1,0
42,369.0,736.0,625.0,1,46.9,19.0,1,0
39,364.0,3589.0,761.0,1,49.1,16.0,1,1
37,473.0,1977.0,800.0,0,19.8,3.0,0,0
37,384.0,1371.0,535.0,2,27.8,16.0,0,0
21,416.0,1343.0,605.0,1,66.8,25.0,0,0
23,428.0,2326.0,521.0,3,39.8,25.0,1,0
49,409.0,1904.0,668.0,1,53.7,2.0,0,0
52,464.0,761.0,631.0,4,55.5,19.0,0,1
55,365.0,2848.0,699.0,3,46.7,29.0,0,0
37,578.0,2451.0,723.0,2,54.2,3.0,1,1
56,685.0,3580.0,714.0,5,16.6,8.0,0,0
38,465.0,3056.0,538.0,4,39.2,5.0,1,0
47,407.0,300.0,668.0,1,5.0,18.0,0,0
59,455.0,3263.0,534.0,2,21.0,6.0,0,1
39,248.0,3106.0,809.0,4,35.4,26.0,0,0
52,402.0,1648.0,642.0,1,34.0,15.0,0,0
31,292.0,1876.0,561.0,2,42.5,14.0,0,0
34,441.0,2509.0,626.0,0,41.8,15.0,0,0
60,293.0,1439.0,687.0,1,43.6,13.0,1,0
58,339.0,2018.0,729.0,0,44.1,3.0,1,0
21,155.0,2950.0,774.0,1,46.0,22.0,1,0
48,239.0,2588.0,675.0,1,30.5,1.0,0,0
60,423.0,1700.0,643.0,5,33.3,6.0,1,1
29,276.0,2967.0,725.0,0,41.6,23.0,0,0
21,508.0,2427.0,,1,41.7,27.0,1,0
30,266.0,2402.0,680.0,1,29.0,6.0,0,0
32,434.0,1814.0,735.0,1,55.0,5.0,0,0
29,289.0,2195.0,621.0,4,50.7,19.0,0,0
33,,1619.0,668.0,1,31.7,28.0,1,0
37,196.0,745.0,507.0,2,39.5,8.0,0,0
28,326.0,1990.0,781.0,1,66.1,16.0,1,1
58,278.0,2108.0,631.0,1,43.9,20.0,1,0
47,486.0,2303.0,782.0,4,46.7,10.0,1,0
22,435.0,3109.0,618.0,3,34.7,15.0,0,0
39,232.0,1711.0,694.0,0,38.2,29.0,0,1
25,356.0,1924.0,674.0,0,60.1,0.0,1,0
46,287.0,2775.0,,0,43.4,26.0,0,0
21,494.0,1636.0,708.0,1,41.1,25.0,1,0
48,,2315.0,772.0,1,42.1,26.0,1,0
57,207.0,1894.0,813.0,3,72.5,15.0,1,1
22,479.0,2017.0,729.0,3,42.5,16.0,0,1
35,281.0,2769.0,573.0,2,32.0,5.0,1,0
49,350.0,1920.0,558.0,4,,21.0,1,1
59,384.0,2793.0,761.0,1,51.4,10.0,1,0
21,598.0,,590.0,2,24.9,6.0,1,0
36,260.0,1128.0,719.0,0,47.4,15.0,1,0
60,,461.0,681.0,1,33.3,25.0,1,0
31,239.0,1326.0,775.0,1,19.7,28.0,1,0
54,231.0,3593.0,711.0,2,30.2,24.0,0,0
62,383.0,2187.0,668.0,2,42.3,21.0,1,1
20,383.0,1659.0,835.0,1,58.7,1.0,1,0
64,80.0,2787.0,736.0,1,53.0,19.0,1,0
34,519.0,2893.0,714.0,1,38.5,12.0,1,0
45,123.0,1284.0,615.0,0,53.7,12.0,1,0
56,362.0,4074.0,578.0,1,37.7,14.0,1,1
40,539.0,2407.0,649.0,2,,14.0,1,0
50,645.0,2502.0,550.0,1,42.3,8.0,1,1
44,336.0,2573.0,644.0,1,23.9,17.0,0,0
42,,2571.0,734.0,1,51.5,13.0,1,0
43,535.0,1734.0,749.0,2,51.7,22.0,1,0
57,484.0,3784.0,643.0,1,31.4,13.0,1,0
47,321.0,,905.0,0,43.7,3.0,0,0
40,306.0,2918.0,772.0,0,43.6,13.0,1,0
62,294.0,1844.0,668.0,2,52.5,9.0,1,1
37,339.0,1711.0,761.0,3,27.1,29.0,0,1
55,418.0,3626.0,624.0,0,49.2,10.0,1,1
54,312.0,2119.0,690.0,1,26.2,21.0,0,0
64,327.0,2174.0,641.0,2,51.3,0.0,0,1
28,457.0,2413.0,573.0,5,54.8,26.0,0,0
57,202.0,4151.0,713.0,2,34.0,29.0,0,1
49,335.0,3827.0,670.0,2,56.6,13.0,1,1
63,179.0,3163.0,675.0,2,23.1,7.0,0,1
53,393.0,4340.0,668.0,3,55.2,5.0,1,1
51,147.0,1492.0,598.0,2,59.3,10.0,1,0
22,487.0,2692.0,797.0,1,46.1,13.0,1,0
22,222.0,2257.0,690.0,1,39.7,6.0,1,1
47,167.0,873.0,649.0,5,45.7,28.0,1,1
63,336.0,2547.0,565.0,0,34.8,21.0,1,0
34,585.0,45000.0,782.0,1,73.5,6.0,0,1
60,465.0,3350.0,743.0,3,35.0,20.0,0,0
42,149.0,1904.0,670.0,1,57.8,18.0,1,0
59,219.0,1861.0,567.0,2,33.1,21.0,1,0
30,333.0,3350.0,803.0,1,61.2,30.0,0,0
51,649.0,2151.0,641.0,2,66.1,9.0,1,1
55,267.0,3072.0,616.0,1,46.6,30.0,1,1
52,268.0,2518.0,666.0,3,45.4,24.0,1,0
43,563.0,2528.0,700.0,1,30.5,21.0,1,0
58,403.0,2017.0,657.0,2,29.1,8.0,0,0
53,506.0,2577.0,399.0,0,45.6,17.0,0,1
47,293.0,2101.0,690.0,0,59.5,26.0,1,0
56,368.0,1597.0,744.0,3,35.4,16.0,0,1
26,538.0,2122.0,599.0,3,68.5,29.0,1,0
23,363.0,3166.0,795.0,2,34.7,12.0,0,0
56,515.0,2602.0,740.0,2,44.8,3.0,1,0
20,426.0,2776.0,708.0,1,44.8,20.0,1,0
20,255.0,2201.0,589.0,1,,25.0,1,0
39,378.0,747.0,692.0,1,17.5,6.0,0,0
38,498.0,1284.0,698.0,1,34.6,7.0,0,0
48,460.0,1983.0,663.0,2,44.4,15.0,1,0
29,375.0,1349.0,741.0,2,40.8,11.0,1,0
37,153.0,1807.0,641.0,4,49.6,0.0,0,0
47,164.0,1780.0,648.0,2,51.1,5.0,0,0
54,190.0,,,1,39.1,0.0,0,1
62,319.0,3278.0,634.0,3,30.5,7.0,1,0
50,335.0,2160.0,658.0,3,60.6,11.0,1,1
46,203.0,2901.0,655.0,2,25.7,15.0,1,0
30,503.0,2323.0,652.0,1,34.9,0.0,1,0
57,228.0,3262.0,744.0,2,,3.0,1,1
24,216.0,2966.0,790.0,3,51.0,18.0,1,0
27,391.0,1756.0,567.0,2,57.8,17.0,0,1
53,497.0,3671.0,788.0,2,39.9,7.0,0,0
31,627.0,1859.0,724.0,2,44.8,5.0,0,0
57,450.0,2350.0,599.0,1,47.1,12.0,1,0
20,570.0,,644.0,1,63.6,27.0,1,0
50,235.0,2566.0,693.0,2,20.7,30.0,1,0
23,639.0,2797.0,538.0,4,50.9,19.0,0,1
64,157.0,1632.0,663.0,0,46.5,2.0,1,1
24,320.0,2734.0,712.0,2,37.5,14.0,1,1
49,447.0,2636.0,610.0,1,45.9,5.0,1,0
43,187.0,2200.0,552.0,0,50.9,5.0,1,0
22,269.0,2058.0,686.0,1,49.0,4.0,1,1
30,250.0,1594.0,847.0,3,67.9,18.0,1,0
64,343.0,2560.0,613.0,1,43.5,26.0,0,0
23,551.0,1705.0,615.0,1,42.3,,1,0
45,382.0,2378.0,654.0,4,39.8,8.0,1,1
46,324.0,2124.0,796.0,1,48.6,13.0,1,0
65,80.0,1199.0,538.0,2,41.6,21.0,1,0
62,436.0,1500.0,732.0,1,42.2,4.0,1,0
46,475.0,2504.0,632.0,2,42.2,26.0,1,0
61,176.0,1807.0,639.0,2,,6.0,1,0
25,372.0,1781.0,589.0,3,34.7,16.0,0,1
34,403.0,1627.0,650.0,0,47.0,,1,0
49,496.0,1652.0,591.0,1,38.6,,1,0
61,293.0,3432.0,627.0,0,49.4,8.0,0,0
56,275.0,1360.0,473.0,1,,21.0,0,0
56,325.0,3305.0,531.0,1,37.4,22.0,0,1
61,534.0,1952.0,697.0,1,60.8,6.0,1,0
56,505.0,1710.0,771.0,1,40.8,0.0,1,0
54,377.0,2488.0,928.0,4,,1.0,1,0
42,502.0,2240.0,744.0,0,33.6,9.0,0,0
25,96.0,2052.0,629.0,1,17.7,18.0,1,0
23,475.0,2365.0,511.0,5,35.2,7.0,1,0
37,246.0,2228.0,713.0,3,16.4,8.0,0,0
28,592.0,2038.0,554.0,1,39.2,,0,0
48,252.0,2902.0,605.0,0,59.6,10.0,0,0
32,278.0,1115.0,741.0,2,31.1,23.0,0,0
36,447.0,1514.0,694.0,2,16.7,11.0,0,0
64,459.0,1609.0,596.0,2,60.0,21.0,1,0
51,326.0,1407.0,533.0,3,36.3,17.0,1,1
41,425.0,2264.0,687.0,0,41.8,1.0,1,0
23,439.0,2579.0,697.0,5,51.5,29.0,1,0
24,427.0,728.0,790.0,5,48.3,28.0,1,1
56,331.0,1844.0,471.0,0,51.0,27.0,1,0
60,441.0,1959.0,679.0,2,52.8,14.0,1,0
32,549.0,1986.0,743.0,1,21.0,9.0,0,0
53,233.0,1236.0,636.0,3,25.0,6.0,0,0
64,279.0,1965.0,542.0,6,56.1,8.0,0,1
41,383.0,1517.0,596.0,2,32.6,21.0,1,0
42,253.0,1949.0,673.0,2,33.9,16.0,0,1
22,164.0,910.0,631.0,3,26.8,13.0,1,0
61,511.0,1954.0,694.0,1,,,0,0
53,113.0,1661.0,772.0,0,37.8,8.0,0,0
51,332.0,2003.0,638.0,1,30.8,29.0,1,0
64,471.0,2426.0,768.0,3,29.4,6.0,0,1
40,412.0,2166.0,661.0,2,45.8,14.0,1,1
65,334.0,2795.0,697.0,1,32.3,2.0,0,0
63,248.0,1929.0,661.0,2,34.7,1.0,1,0
40,421.0,2664.0,699.0,3,15.8,2.0,1,0
63,261.0,3044.0,713.0,0,65.3,30.0,0,0
30,412.0,2405.0,721.0,1,53.3,1.0,1,0
58,397.0,2184.0,670.0,1,36.1,12.0,1,0
23,398.0,2511.0,404.0,1,31.2,26.0,1,0
20,303.0,2432.0,718.0,3,42.1,25.0,1,0
47,624.0,2951.0,512.0,4,41.8,12.0,0,1
43,423.0,2795.0,621.0,1,26.7,30.0,1,0
54,347.0,2804.0,479.0,1,11.4,1.0,1,0
32,412.0,2233.0,806.0,0,35.7,19.0,0,0
53,287.0,2456.0,703.0,4,23.2,21.0,1,0
30,334.0,2442.0,644.0,5,44.1,18.0,1,1
55,667.0,1294.0,784.0,1,44.1,8.0,1,0
36,288.0,3002.0,713.0,1,30.3,4.0,0,1
54,371.0,948.0,680.0,0,35.6,20.0,0,0
37,325.0,2734.0,702.0,2,63.2,30.0,1,0
59,255.0,2400.0,639.0,1,51.3,6.0,0,0
41,431.0,1987.0,571.0,1,36.6,24.0,0,0
43,384.0,2493.0,,0,69.5,12.0,0,0
38,489.0,2514.0,664.0,2,27.6,0.0,0,0
56,477.0,1219.0,529.0,2,32.2,8.0,1,0
58,488.0,3262.0,711.0,1,40.7,1.0,0,0
40,270.0,2254.0,673.0,2,23.6,2.0,0,0
27,457.0,3936.0,806.0,2,63.5,11.0,1,1
47,460.0,2792.0,691.0,4,44.2,4.0,0,1
24,257.0,2237.0,576.0,1,32.5,25.0,0,0
36,342.0,1682.0,527.0,3,47.4,11.0,0,1
56,205.0,2117.0,771.0,5,43.8,3.0,1,1
55,460.0,,665.0,1,38.3,20.0,1,0
38,460.0,3299.0,601.0,1,27.5,28.0,0,1
46,552.0,3120.0,612.0,3,24.8,25.0,0,1
53,353.0,2539.0,774.0,0,68.2,20.0,0,0
30,434.0,3527.0,708.0,0,25.8,11.0,1,0
64,499.0,688.0,758.0,0,62.4,4.0,1,0
31,290.0,2547.0,690.0,2,31.9,13.0,0,0
